,RSIOverbought,RSIOversold,TSIOverbought,TSIOversold,LowBollinger,HighBollinger,GoldenCross,ChandelierExit,0,1,2
577,True,False,False,False,False,True,True,False,0,0,1
578,True,False,False,False,False,True,True,False,0,0,1
579,False,False,False,False,False,True,True,False,0,0,1
580,False,False,False,False,False,False,True,False,0,0,1
581,False,False,False,False,False,False,True,False,0,0,1
582,True,False,False,False,False,False,True,False,0,0,1
583,True,False,False,False,False,False,True,False,0,0,1
584,False,False,False,False,False,False,True,False,0,0,1
585,False,False,False,False,False,False,True,False,0,0,1
586,False,False,False,False,False,False,True,False,0,0,1
587,True,False,False,False,False,False,True,False,0,0,1
588,True,False,False,False,False,False,True,False,0,0,1
589,False,False,False,False,False,False,True,False,0,0,1
590,True,False,False,False,False,False,True,False,0,0,1
591,False,False,False,False,False,True,True,False,0,0,1
592,True,False,True,False,False,True,True,False,0,0,1
593,False,False,True,False,False,False,True,False,0,0,1
594,True,False,True,False,False,False,True,False,0,0,1
595,False,False,True,False,False,False,True,False,0,0,1
596,False,False,True,False,False,False,True,False,0,0,1
597,False,False,True,False,False,False,True,False,0,0,1
598,True,False,True,False,False,False,True,False,0,0,1
599,True,False,True,False,False,False,True,False,0,0,1
600,False,False,True,False,False,False,True,False,0,0,1
601,False,False,True,False,False,False,True,False,0,0,1
602,False,False,True,False,False,False,True,False,0,0,1
603,False,False,False,False,False,False,True,False,0,0,1
604,False,False,False,False,False,False,True,False,0,0,1
605,False,False,False,False,False,False,True,False,0,0,1
606,False,True,False,False,False,False,True,False,0,0,1
607,False,False,False,False,False,False,True,False,0,0,1
608,False,False,False,False,False,False,True,False,0,0,1
609,False,True,False,False,False,False,True,True,0,1,0
610,False,False,False,False,False,False,True,True,0,1,0
611,False,False,False,False,False,False,True,True,0,1,0
612,False,True,False,False,False,False,True,False,0,0,1
613,False,True,False,False,False,False,True,True,0,1,0
614,False,False,False,False,False,False,True,False,0,0,1
615,False,False,False,False,False,False,True,False,0,0,1
616,False,False,False,False,False,False,True,False,0,0,1
617,False,False,False,False,False,False,True,False,0,0,1
618,False,False,False,False,False,False,True,False,0,0,1
619,False,False,False,False,False,False,True,False,0,0,1
620,False,False,False,False,True,False,True,True,0,1,0
621,False,False,False,False,True,False,True,False,0,0,1
622,False,False,False,False,False,False,True,False,0,0,1
623,False,False,False,False,False,False,True,False,0,0,1
624,False,False,False,False,True,False,True,True,0,1,0
625,False,False,False,False,True,False,True,True,0,1,0
626,False,False,False,False,False,False,True,True,0,1,0
627,False,False,False,False,False,False,True,True,0,1,0
628,False,False,False,False,False,False,True,True,0,1,0
629,False,False,False,False,False,False,True,False,0,0,1
630,False,False,False,False,False,False,True,False,0,0,1
631,False,False,False,False,False,False,True,False,0,0,1
632,False,False,False,False,False,False,True,False,0,0,1
633,False,False,False,False,False,False,True,False,0,0,1
634,False,False,False,False,False,False,True,False,0,0,1
635,False,False,False,False,False,False,True,False,0,0,1
636,False,False,False,False,False,False,True,False,0,0,1
637,False,False,False,False,False,False,True,False,0,0,1
638,False,False,False,False,False,False,True,False,0,0,1
639,False,False,False,False,False,False,True,False,0,0,1
640,False,False,False,False,False,False,True,False,0,0,1
641,False,False,False,False,True,False,True,True,0,1,0
642,False,False,False,False,False,False,True,True,0,1,0
643,False,False,False,False,False,False,True,False,0,0,1
644,False,False,False,False,False,False,True,False,0,0,1
645,False,False,False,False,False,False,True,False,0,0,1
646,False,False,False,False,False,False,True,False,0,0,1
647,False,False,False,False,False,False,True,False,0,0,1
648,False,True,False,False,False,False,True,True,0,1,0
649,False,False,False,False,False,False,True,False,0,0,1
650,False,False,False,False,False,False,True,False,0,0,1
651,False,False,False,False,False,False,True,False,0,0,1
652,False,False,False,False,False,False,True,False,0,0,1
653,False,False,False,False,False,False,True,False,0,0,1
654,False,False,False,False,False,False,True,False,0,0,1
655,False,False,False,False,False,False,True,False,0,0,1
656,False,False,False,False,False,False,True,False,0,0,1
657,False,False,False,False,False,False,True,False,0,0,1
658,False,False,False,False,False,False,True,False,0,0,1
659,False,False,False,False,False,True,True,False,0,0,1
660,False,False,False,False,False,False,True,False,0,0,1
661,False,False,False,False,False,False,True,False,0,0,1
662,False,False,False,False,False,False,True,False,0,0,1
663,False,False,False,False,False,False,True,False,0,0,1
664,False,False,False,False,False,False,True,False,0,0,1
665,False,False,False,False,False,False,True,False,0,0,1
666,False,False,False,False,False,False,True,False,0,0,1
667,False,False,False,False,False,False,True,False,0,0,1
668,False,False,False,False,False,False,True,False,0,0,1
669,False,False,False,False,False,False,True,False,0,0,1
670,False,False,False,False,False,False,True,False,0,0,1
671,False,False,False,False,False,False,True,False,0,0,1
672,False,False,False,False,False,True,True,False,0,0,1
673,False,False,False,False,False,True,True,False,0,0,1
674,False,False,False,False,False,True,True,False,0,0,1
675,False,False,False,False,False,False,True,False,0,0,1
676,False,False,False,False,False,False,True,False,0,0,1
677,False,False,False,False,False,False,True,False,0,0,1
678,True,False,False,False,False,False,True,False,0,0,1
679,True,False,False,False,False,False,True,False,0,0,1
680,False,False,False,False,False,False,True,False,0,0,1
681,False,False,False,False,False,False,True,False,0,0,1
682,False,False,False,False,False,False,True,False,0,0,1
683,False,False,False,False,False,False,True,False,0,0,1
684,False,False,False,False,False,False,True,False,0,0,1
685,False,False,False,False,False,False,True,False,0,0,1
686,False,False,False,False,False,False,True,False,0,0,1
687,False,False,False,False,False,False,True,False,0,0,1
688,False,False,False,False,False,False,True,False,0,0,1
689,False,False,False,False,False,False,True,False,0,0,1
690,False,False,False,False,False,False,True,False,0,0,1
691,False,False,False,False,False,False,True,False,0,0,1
692,False,False,False,False,False,False,True,False,0,0,1
693,False,False,False,False,False,False,True,False,0,0,1
694,False,False,False,False,False,False,True,False,0,0,1
695,False,False,False,False,False,False,True,False,0,0,1
696,False,False,False,False,False,True,True,False,0,0,1
697,True,False,False,False,False,True,True,False,0,0,1
698,True,False,False,False,False,False,True,False,0,0,1
699,False,False,False,False,False,True,True,False,0,0,1
700,False,False,False,False,False,False,True,False,0,0,1
701,True,False,False,False,False,False,True,False,0,0,1
702,True,False,False,False,False,False,True,False,0,0,1
703,True,False,True,False,False,False,True,False,0,0,1
704,True,False,True,False,False,False,True,False,0,0,1
705,True,False,True,False,False,False,True,False,0,0,1
706,True,False,True,False,False,False,True,False,0,0,1
707,False,False,False,False,False,False,True,False,0,0,1
708,False,False,False,False,False,False,True,False,0,0,1
709,False,False,False,False,False,False,True,False,0,0,1
710,False,False,False,False,False,False,True,False,0,0,1
711,False,False,False,False,False,False,True,False,0,0,1
712,False,False,False,False,False,False,True,False,0,0,1
713,False,False,False,False,False,False,True,True,0,1,0
714,False,False,False,False,False,False,True,False,0,0,1
715,False,False,False,False,False,False,True,False,0,0,1
716,False,False,False,False,False,False,True,False,0,0,1
717,False,False,False,False,False,False,True,True,0,1,0
718,False,False,False,False,False,False,True,False,0,0,1
719,False,False,False,False,False,True,True,False,0,0,1
720,False,False,False,False,False,True,True,False,0,0,1
721,True,False,False,False,False,True,True,False,0,0,1
722,True,False,True,False,False,True,True,False,0,0,1
723,False,False,True,False,False,False,True,False,0,0,1
724,False,False,True,False,False,True,True,False,0,0,1
725,False,False,True,False,False,True,True,False,0,0,1
726,True,False,True,False,False,True,True,False,0,0,1
727,True,False,True,False,False,False,True,False,0,0,1
728,True,False,True,False,False,False,True,False,0,0,1
729,True,False,True,False,False,False,True,False,0,0,1
730,False,False,True,False,False,False,True,False,0,0,1
731,True,False,True,False,False,False,True,False,0,0,1
732,False,False,True,False,False,False,True,False,0,0,1
733,False,False,True,False,False,False,True,False,0,0,1
734,False,False,True,False,False,False,True,False,0,0,1
735,False,False,True,False,False,False,True,False,0,0,1
736,False,False,False,False,False,False,True,True,0,1,0
737,False,False,False,False,False,False,True,False,0,0,1
738,False,False,False,False,False,False,True,False,0,0,1
739,False,False,False,False,False,False,True,False,0,0,1
740,False,False,False,False,False,False,True,True,0,1,0
741,False,False,False,False,False,False,True,False,0,0,1
742,False,False,False,False,False,False,True,False,0,0,1
743,False,False,False,False,False,False,True,True,0,1,0
744,False,False,False,False,False,False,True,True,0,1,0
745,False,True,False,False,False,False,True,False,0,0,1
746,False,False,False,False,False,False,True,False,0,0,1
747,False,False,False,False,False,False,True,False,0,0,1
748,False,True,False,False,True,False,True,True,0,1,0
749,False,True,False,False,True,False,True,True,0,1,0
750,False,False,False,False,True,False,True,True,0,1,0
751,False,True,False,False,True,False,True,True,0,1,0
752,False,False,False,False,False,False,True,True,0,1,0
753,False,False,False,False,False,False,True,False,0,0,1
754,False,False,False,False,False,False,True,False,0,0,1
755,False,False,False,False,False,False,True,False,0,0,1
756,False,False,False,False,False,False,True,False,0,0,1
757,False,False,False,False,False,False,True,False,0,0,1
758,False,False,False,False,False,False,True,False,0,0,1
759,False,False,False,False,False,False,True,False,0,0,1
760,False,False,False,False,False,False,True,False,0,0,1
761,False,False,False,False,False,False,True,False,0,0,1
762,False,False,False,False,False,False,True,False,0,0,1
763,False,False,False,False,False,False,True,False,0,0,1
764,False,False,False,False,False,False,True,False,0,0,1
765,False,False,False,False,False,False,True,False,0,0,1
766,False,False,False,False,False,False,True,False,0,0,1
767,False,False,False,False,False,False,True,False,0,0,1
768,False,False,False,False,False,False,True,False,0,0,1
769,False,False,False,False,False,False,True,False,0,0,1
770,False,False,False,False,False,False,True,False,0,0,1
771,False,False,False,False,False,False,True,False,0,0,1
772,False,False,False,False,False,False,True,False,0,0,1
773,False,False,False,False,False,False,True,False,0,0,1
774,False,False,False,False,False,False,True,False,0,0,1
775,False,False,False,False,False,False,True,False,0,0,1
776,False,False,False,False,False,False,True,False,0,0,1
777,False,False,False,False,False,False,True,False,0,0,1
778,False,False,False,False,False,False,True,False,0,0,1
779,False,False,False,False,True,False,True,True,0,1,0
780,False,False,False,False,False,False,True,False,0,0,1
781,False,True,False,False,True,False,True,True,0,1,0
782,False,True,False,False,True,False,True,True,0,1,0
783,False,False,False,False,False,False,True,False,0,0,1
784,False,False,False,False,False,False,True,False,0,0,1
785,False,False,False,False,False,False,True,False,0,0,1
786,False,False,False,False,False,False,True,False,0,0,1
787,False,False,False,False,False,False,True,False,0,0,1
788,False,False,False,False,False,False,True,False,0,0,1
789,False,False,False,False,False,False,True,False,0,0,1
790,False,False,False,False,False,False,True,False,0,0,1
791,False,False,False,False,False,False,True,False,0,0,1
