,RSIOverbought,RSIOversold,TSIOverbought,TSIOversold,LowBollinger,HighBollinger,GoldenCross,ChandelierExit
771,False,False,False,False,False,False,True,False
772,False,False,False,False,False,False,True,False
773,False,False,False,False,False,False,True,False
774,False,False,False,False,False,False,True,False
775,False,False,False,False,False,False,True,False
776,False,False,False,False,False,False,True,False
777,False,False,False,False,False,False,True,False
778,False,False,False,False,False,False,True,False
779,False,False,False,False,True,False,True,True
780,False,False,False,False,False,False,True,False
781,False,True,False,False,True,False,True,True
782,False,True,False,False,True,False,True,True
783,False,False,False,False,False,False,True,False
784,False,False,False,False,False,False,True,False
785,False,False,False,False,False,False,True,False
786,False,False,False,False,False,False,True,False
787,False,False,False,False,False,False,True,False
788,False,False,False,False,False,False,True,False
789,False,False,False,False,False,False,True,False
790,False,False,False,False,False,False,True,False
791,False,False,False,False,False,False,True,False
792,False,False,False,False,False,False,True,False
793,False,False,False,False,False,False,True,False
794,False,False,False,False,False,False,True,False
795,True,False,False,False,False,False,True,False
796,True,False,False,False,False,False,True,False
797,True,False,False,False,False,False,True,False
798,True,False,False,False,False,False,True,False
799,True,False,False,False,False,False,True,False
800,True,False,False,False,False,True,True,False
801,True,False,True,False,False,True,True,False
802,True,False,True,False,False,True,True,False
803,True,False,True,False,False,True,True,False
804,True,False,True,False,False,False,True,False
805,True,False,True,False,False,True,True,False
806,True,False,True,False,False,False,True,False
807,True,False,True,False,False,False,True,False
808,True,False,True,False,False,False,True,False
809,True,False,True,False,False,False,True,False
810,True,False,True,False,False,False,True,False
811,True,False,True,False,False,False,True,False
812,False,False,True,False,False,False,True,False
813,False,False,True,False,False,False,True,False
814,False,False,True,False,False,False,True,False
815,False,False,True,False,False,False,True,False
816,False,False,True,False,False,False,True,False
817,False,False,False,False,False,False,True,False
818,False,False,False,False,False,False,True,False
819,False,False,False,False,False,False,True,False
820,False,False,False,False,False,False,True,False
821,False,False,False,False,False,False,True,False
822,False,False,False,False,False,False,True,False
823,False,False,False,False,False,False,True,False
824,False,True,False,False,False,False,True,True
825,False,False,False,False,False,False,True,False
826,False,False,False,False,False,False,True,False
827,False,False,False,False,False,False,True,False
828,False,False,False,False,False,False,True,False
829,False,False,False,False,False,False,True,False
830,False,False,False,False,False,True,True,False
831,False,False,False,False,False,True,True,False
832,False,False,False,False,False,False,True,False
833,True,False,False,False,False,False,True,False
834,False,False,False,False,False,False,True,False
835,True,False,False,False,False,False,True,False
836,True,False,True,False,False,False,True,False
837,True,False,True,False,False,False,True,False
838,True,False,True,False,False,False,True,False
839,True,False,True,False,False,False,True,False
840,True,False,True,False,False,False,True,False
841,True,False,True,False,False,False,True,False
842,True,False,True,False,False,False,True,False
843,True,False,True,False,False,False,True,False
844,True,False,True,False,False,False,True,False
845,True,False,True,False,False,False,True,False
846,False,False,True,False,False,False,True,False
847,False,False,True,False,False,False,True,False
848,False,False,True,False,False,False,True,False
849,True,False,True,False,False,False,True,False
850,False,False,True,False,False,False,True,False
851,True,False,True,False,False,True,True,False
852,True,False,True,False,False,False,True,False
853,True,False,True,False,False,False,True,False
854,True,False,True,False,False,False,True,False
855,True,False,True,False,False,False,True,False
856,False,False,True,False,False,False,True,False
857,False,False,True,False,False,False,True,False
858,False,False,True,False,False,False,True,False
859,False,False,True,False,False,False,True,False
860,False,False,True,False,False,False,True,False
861,False,False,True,False,False,False,True,False
862,False,False,True,False,False,False,True,False
863,False,False,True,False,False,False,True,False
864,False,False,True,False,False,False,True,False
865,False,False,True,False,False,False,True,False
866,False,False,True,False,False,False,True,False
867,False,False,True,False,False,False,True,False
868,False,False,True,False,False,False,True,False
869,False,False,False,False,False,False,True,False
870,False,False,False,False,False,False,True,False
871,False,False,False,False,False,False,True,False
872,False,False,False,False,False,False,True,False
873,True,False,False,False,False,False,True,False
874,False,False,False,False,False,False,True,False
875,False,False,False,False,False,False,True,False
876,False,False,True,False,False,False,True,False
877,False,False,True,False,False,True,True,False
878,True,False,True,False,False,False,True,False
879,True,False,True,False,False,True,True,False
880,True,False,True,False,False,True,True,False
881,True,False,True,False,False,True,True,False
882,False,False,True,False,False,False,True,False
883,False,False,True,False,False,False,True,False
884,False,False,True,False,False,False,True,False
885,False,False,True,False,False,False,True,False
886,False,False,False,False,False,False,True,False
